,y,moneyness,T,r,vol
71,0.06534962641546421,0.9504,0.6241380906103938,0.020082644628099174,0.2710059171597633
72,0.15338451119578683,1.0304,1.052142625757786,0.02190082644628099,0.30562130177514796
73,0.25210005339932917,1.1104,1.4801471609051784,0.023719008264462806,0.34023668639053256
74,0.3573100664157459,1.1904,1.9081516960525704,0.02553719008264463,0.37485207100591716
75,0.15614036731824849,0.8096000000000001,2.336156231199963,0.027355371900826445,0.4094674556213018
76,0.24477819154334907,0.8896000000000001,2.764160766347355,0.02917355371900826,0.4440828402366864
77,0.08188274669137724,0.9696,0.2572770604840575,0.01115702479338843,0.47869822485207103
78,0.06267404531237253,1.0495999999999999,0.6852815956314497,0.012975206611570249,0.06597633136094674
79,0.15098700091351902,1.1296,1.113286130778842,0.014793388429752065,0.10059171597633138
80,0.012777781500342367,0.8256,1.5412906659262344,0.016611570247933884,0.13520710059171598
81,0.06235533051185721,0.9056000000000001,1.9692952010736264,0.018429752066115704,0.1698224852071006
82,0.13905804091044338,0.9856,2.397299736221019,0.02024793388429752,0.20443786982248524
83,0.23031418654039337,1.0655999999999999,2.825304271368411,0.022066115702479336,0.23905325443786984
84,0.1688107107890211,1.1456,0.3184205655051136,0.023884297520661155,0.27366863905325445
85,0.042275115792616835,0.8416,0.7464251006525058,0.025702479338842975,0.308284023668639
86,0.117190734805239,0.9216,1.174429635799898,0.02752066115702479,0.34289940828402365
87,0.2093637924838777,1.0016,1.6024341709472902,0.029338842975206607,0.37751479289940826
88,0.29335432835846315,1.0816,2.0304387060946825,0.011322314049586777,0.4121301775147929
89,0.397678988369919,1.1616,2.458443241242075,0.013140495867768595,0.44674556213017746
90,0.24049243359612654,0.8576,2.8864477763894674,0.014958677685950413,0.4813609467455621
91,0.0015874392866087328,0.9376,0.3795640705261696,0.01677685950413223,0.06863905325443788
92,0.055549607591500294,1.0176,0.8075686056735618,0.01859504132231405,0.1032544378698225
93,0.14248038504853522,1.0976,1.2355731408209543,0.020413223140495866,0.1378698224852071
94,0.2375732969662594,1.1776,1.6635776759683463,0.022231404958677682,0.17248520710059173
95,0.07422078583950892,0.8736,2.091582211115739,0.0240495867768595,0.20710059171597633
96,0.15230296542018218,0.9536,2.519586746263131,0.02586776859504132,0.24171597633136094
97,0.24451337674893925,1.0336,2.9475912814105234,0.027685950413223137,0.2763313609467456
98,0.1143721790191985,1.1136,0.021437826831412838,0.029504132231404953,0.31094674556213014
99,0.22971852535809034,1.1936,0.4494423619788051,0.011487603305785124,0.3455621301775148
100,0.057938163769719636,0.8128000000000001,0.8774468971261973,0.013305785123966941,0.3801775147928994
101,0.13496655226620063,0.8928,1.3054514322735895,0.015123966942148761,0.414792899408284
102,0.22699420619273714,0.9728,1.7334559674209817,0.016942148760330577,0.4494082840236686
103,0.32833382992042776,1.0528,2.1614605025683744,0.018760330578512396,0.4840236686390533
104,0.18778655309333958,1.1328,2.589465037715766,0.020578512396694212,0.071301775147929
105,2.1703030308631728e-12,0.8288000000000001,0.08258133185246887,0.02239669421487603,0.10591715976331362
106,0.010851412109324804,0.9088,0.5105858669998611,0.024214876033057848,0.14053254437869822
107,0.07308730818111514,0.9888,0.9385904021472534,0.026033057851239667,0.17514792899408288
108,0.16101871675441648,1.0688,1.3665949372946458,0.027851239669421483,0.20976331360946748
109,0.25915037292691867,1.1488,1.794599472442038,0.0296694214876033,0.2443786982248521
110,0.0936362808357355,0.8448,2.2226040075894304,0.011652892561983472,0.2789940828402367
111,0.17097197708096185,0.9248000000000001,2.6506085427368227,0.01347107438016529,0.3136094674556213
112,0.056268158155936554,1.0048,0.14372483687352494,0.015289256198347107,0.34822485207100595
113,0.17249662398730503,1.0848,0.5717293720209171,0.017107438016528923,0.38284023668639056
114,0.2836657084391263,1.1648,0.9997339071683093,0.018925619834710743,0.41745562130177516
115,0.14466248010055976,0.8608,1.4277384423157016,0.02074380165289256,0.45207100591715976
116,0.237718600478818,0.9408,1.855742977463094,0.022561983471074375,0.4866863905325444
117,0.09111073158619964,1.0208,2.2837475126104865,0.024380165289256198,0.07396449704142012
118,0.18640003682957884,1.1008,2.7117520477578787,0.026198347107438014,0.10857988165680474
119,0.18661003670841325,1.1808,0.20486834189458097,0.028016528925619837,0.14319526627218937
120,0.015861031657508795,0.8768,0.6328728770419733,0.029834710743801653,0.17781065088757397
121,0.06944539918616244,0.9568,1.0608774121893654,0.010015026296018031,0.21242603550295858
122,0.1499967363865795,1.0368,1.4888819473367576,0.01183320811419985,0.24704142011834324
123,0.24261513542224944,1.1168,1.9168864824841498,0.013651389932381668,0.28165680473372784
124,0.3426992512915905,1.1968,2.344891017631542,0.015469571750563484,0.31627218934911244
125,0.13389680817520905,0.80064,2.7728955527789343,0.017287753568745304,0.3508875739644971
126,0.030615616529394762,0.8806400000000001,0.26601184691563695,0.01910593538692712,0.38550295857988165
127,0.12306855072628037,0.96064,0.6940163820630292,0.02092411720510894,0.4201183431952663
128,0.2264355120155157,1.04064,1.1220209172104214,0.02274229902329076,0.4547337278106509
129,0.33577079927913495,1.12064,1.5500254523578139,0.024560480841472575,0.48934911242603557
130,0.0035112085122415704,0.81664,1.9780299875052059,0.026378662659654398,0.07662721893491124
131,0.04584756411382185,0.89664,2.4060345226525985,0.028196844477836214,0.11124260355029586
132,0.09774341726068653,0.97664,2.8340390577999903,0.010180315552216379,0.14585798816568046
133,0.07924182721280049,1.05664,0.32715535193669304,0.011998497370398197,0.18047337278106512
134,0.17335999063546614,1.13664,0.7551598870840852,0.013816679188580015,0.21508875739644973
135,0.0407988159720758,0.83264,1.1831644222314774,0.01563486100676183,0.24970414201183433
136,0.10718847695833411,0.91264,1.6111689573788697,0.01745304282494365,0.28431952662721893
137,0.19201356708654632,0.99264,2.039173492526262,0.019271224643125466,0.31893491124260354
138,0.28798511291590434,1.07264,2.4671780276736546,0.021089406461307286,0.35355029585798814
139,0.3914335636246953,1.1526399999999999,2.8951825628210464,0.022907588279489105,0.38816568047337274
140,0.04144745457359936,0.8486400000000001,0.3882988569577491,0.02472577009767092,0.4227810650887574
141,0.13237513711732934,0.92864,0.8163033921051411,0.026543951915852744,0.457396449704142
142,0.23574314227001775,1.00864,1.2443079272525337,0.02836213373403456,0.4920118343195266
143,0.11467182905514206,1.08864,1.6723124623999257,0.010345604808414725,0.07928994082840238
144,0.20595567764398692,1.16864,2.100316997547318,0.012163786626596545,0.113905325443787
145,0.04481290604472965,0.8646400000000001,2.5283215326947106,0.01398196844477836,0.1485207100591716
146,0.1139862902820884,0.94464,2.956326067842103,0.01580015026296018,0.18313609467455622
147,0.03104344120542868,1.02464,0.03017261326299227,0.017618332081141996,0.21775147928994082
148,0.14193162500552126,1.10464,0.4581771484103845,0.019436513899323816,0.2523668639053255
149,0.24492166953143546,1.18464,0.8861816835577768,0.021254695717505632,0.2869822485207101
150,0.06284539718855006,0.80384,1.3141862187051692,0.02307287753568745,0.3215976331360947
151,0.136690263996617,0.8838400000000001,1.7421907538525612,0.024891059353869267,0.3562130177514793
152,0.2263024779852605,0.96384,2.170195288999954,0.02670924117205109,0.3908284023668639
153,0.32594219310405176,1.0438399999999999,2.5981998241473456,0.028527422990232906,0.42544378698224855
154,0.14107187308356017,1.12384,0.09131611828404831,0.010510894064613073,0.46005917159763315
155,0.05933455310060262,0.81984,0.5193206534314405,0.012329075882794891,0.49467455621301776
156,0.004617538840276464,0.89984,0.947325188578833,0.014147257700976709,0.0819526627218935
157,0.05413653057967632,0.97984,1.3753297237262252,0.015965439519158527,0.11656804733727812
158,0.1356250014694942,1.05984,1.8033342588736174,0.017783621337340346,0.15118343195266273
159,0.22900937407906719,1.13984,2.23133879402101,0.019601803155522162,0.18579881656804736
160,0.07977456072092082,0.83584,2.6593433291684017,0.02141998497370398,0.22041420118343197
161,0.010504922969799518,0.91584,0.15245962330510432,0.023238166791885798,0.25502958579881657
162,0.09227668157749874,0.9958400000000001,0.5804641584524965,0.02505634861006762,0.28964497041420123
163,0.18996416522171833,1.07584,1.008468693599889,0.026874530428249437,0.3242603550295858
164,0.2944979946060634,1.15584,1.4364732287472812,0.028692712246431253,0.35887573964497044
165,0.13621771819468015,0.85184,1.8644777638946735,0.01067618332081142,0.39349112426035504
166,0.22241362030649087,0.93184,2.292482299042066,0.012494365138993237,0.4281065088757397
167,0.3189597501494134,1.01184,2.720486834189458,0.014312546957175057,0.46272189349112425
168,0.15058349264477933,1.09184,0.2136031283261604,0.016130728775356873,0.4973372781065089
169,0.1832902105195241,1.17184,0.6416076634735527,0.017948910593538692,0.05020482476103778
170,0.003131093561864279,0.8678400000000001,1.069612198620945,0.01976709241172051,0.0848202093764224
171,0.04622447380717898,0.94784,1.4976167337683373,0.021585274229902328,0.11943559399180702
172,0.12517476047280185,1.02784,1.9256212689157293,0.023403456048084144,0.15405097860719164
173,0.21848101909627138,1.10784,2.3536258040631215,0.025221637866265967,0.18866636322257624
174,0.3190399585335163,1.18784,2.7816303392105137,0.027039819684447783,0.2232817478379609
175,0.003324950002136562,0.8070400000000001,0.27474663334721644,0.0288580015026296,0.2578971324533455
176,0.04839821106997927,0.88704,0.7027511684946086,0.010841472577009768,0.2925125170687301
177,0.12565169573892077,0.96704,1.130755703642001,0.012659654395191585,0.32712790168411476
178,0.21758605162767986,1.04704,1.5587602387893933,0.014477836213373403,0.3617432862994993
179,0.3181722073238735,1.12704,1.9867647739367853,0.01629601803155522,0.39635867091488397
180,0.1720469302465647,0.82304,2.414769309084178,0.01811419984973704,0.4309740555302686
181,0.2616133404351111,0.9030400000000001,2.8427738442315698,0.019932381667918858,0.46558944014565323
182,0.007846863479862853,0.98304,0.3358901383682725,0.021750563486100674,0.052867546654528905
183,0.08696699523103069,1.06304,0.7638946735156648,0.02356874530428249,0.08748293126991352
184,0.1802382003699481,1.14304,1.191899208663057,0.025386927122464313,0.12209831588529814
185,0.027284013646612815,0.83904,1.619903743810449,0.02720510894064613,0.15671370050068276
186,0.09013285059150422,0.9190400000000001,2.0479082789578413,0.029023290758827945,0.1913290851160674
187,0.1524641473467923,0.99904,2.475912814105234,0.011006761833208114,0.225944469731452
188,0.24293230583283848,1.07904,2.903917349252626,0.012824943651389932,0.2605598543468366
189,0.18774652933864389,1.15904,0.39703364338932845,0.01464312546957175,0.29517523896222125
190,0.056038256833076616,0.85504,0.8250381785367208,0.016461307287753565,0.32979062357760586
191,0.13427224844201374,0.93504,1.2530427136841131,0.01827948910593539,0.36440600819299046
192,0.22726559213771552,1.01504,1.6810472488315051,0.020097670924117204,0.3990213928083751
193,0.32917728853880385,1.09504,2.1090517839788974,0.02191585274229902,0.4336367774237597
194,0.43727965014154163,1.17504,2.53705631912629,0.02373403456048084,0.4682521620391443
195,0.013306880125962928,0.87104,2.9650608542736823,0.02555221637866266,0.05553026854802003
196,1.4912347694718674e-05,0.95104,0.03890739969457171,0.027370398196844475,0.09014565316340464
197,0.061090177037012694,1.03104,0.46691193484196397,0.02918858001502629,0.12476103777878927
198,0.14117423042614508,1.11104,0.8949164699893563,0.011172051089406462,0.15937642239417388
199,0.23403050131523206,1.19104,1.3229210051367486,0.01299023290758828,0.19399180700955848
200,0.04433512839030851,0.8102400000000001,1.7509255402841406,0.014808414725770097,0.22860719162494314
201,0.1087346673003255,0.89024,2.178930075431533,0.016626596543951915,0.26322257624032774
202,0.19144381577966285,0.97024,2.606934610578925,0.018444778362133735,0.29783796085571235
203,0.07403260207003537,1.05024,0.10005090471562775,0.02026296018031555,0.33245334547109695
204,0.19711094935236295,1.1302400000000001,0.52805543986302,0.02208114199849737,0.36706873008648155
205,0.07727432940162288,0.8262400000000001,0.9560599750104124,0.02389932381667919,0.4016841147018662
206,0.16150242431805595,0.90624,1.3840645101578046,0.025717505634861006,0.4362994993172508
207,0.25879180583588623,0.98624,1.8120690453051966,0.02753568745304282,0.4709148839326354
208,0.1324788854610549,1.06624,2.2400735804525893,0.029353869271224645,0.058192990441511154
209,0.18698802863588326,1.1462400000000001,2.668078115599981,0.011337340345604808,0.09280837505689578
210,5.6462536502196905e-06,0.84224,0.16119440973668375,0.013155522163786626,0.1274237596722804
211,0.020701101673525235,0.9222400000000001,0.589198944884076,0.014973703981968445,0.16203914428766503
212,0.08837410153220099,1.00224,1.0172034800314682,0.01679188580015026,0.19665452890304963
213,0.1761155372900456,1.08224,1.4452080151788607,0.01861006761833208,0.23126991351843423
214,0.27313224849778694,1.16224,1.873212550326253,0.0204282494365139,0.26588529813381884
215,0.1210555733188351,0.85824,2.3012170854736453,0.022246431254695716,0.30050068274920344
216,0.20531487979751228,0.93824,2.7292216206210376,0.024064613072877536,0.3351160673645881
217,0.0825365869086736,1.01824,0.22233791475773984,0.025882794891059352,0.3697314519799727
218,0.20051765693296397,1.09824,0.6503424499051321,0.027700976709241175,0.40434683659535736
219,0.31554022797435044,1.17824,1.0783469850525245,0.02951915852742299,0.4389622212107419
220,0.16219133251165269,0.87424,1.5063515201999165,0.011502629601803156,0.47357760582612657
221,0.023396434967650537,0.95424,1.9343560553473087,0.013320811419984974,0.06085571233500228
222,0.0995576731959712,1.03424,2.362360590494701,0.015138993238166792,0.09547109695038689
223,0.1915231173635823,1.1142400000000001,2.790365125642093,0.016957175056348608,0.13008648156577152
224,0.20019225617736325,1.19424,0.2834814197787959,0.018775356874530427,0.16470186618115612
225,0.009496316734561763,0.81344,0.711485954926188,0.020593538692712247,0.19931725079654078
226,0.057705374842637214,0.89344,1.1394904900735803,0.022411720510894063,0.23393263541192538
227,0.1346663729425508,0.9734400000000001,1.5674950252209727,0.024229902329075882,0.26854802002731
228,0.22673908420163236,1.05344,1.9954995603683647,0.026048084147257698,0.3031634046426946
229,0.32770046723371726,1.13344,2.423504095515757,0.02786626596543952,0.33777878925807925
230,0.17379270175756956,0.8294400000000001,2.851508630663149,0.029684447783621337,0.37239417387346385
231,0.05376721776873655,0.90944,0.3446249247998519,0.011667918858001503,0.40700955848884846
232,0.15218936723954618,0.98944,0.7726294599472442,0.01348610067618332,0.44162494310423306
233,0.2577019565217011,1.06944,1.2006339950946365,0.015304282494365138,0.4762403277196177
234,0.17755572857336166,1.14944,1.6286385302420283,0.017122464312546957,0.0635184342284934
235,0.012351807147045507,0.8454400000000001,2.0566430653894208,0.018940646130728774,0.09813381884387802
236,0.06657677313540145,0.92544,2.4846476005368134,0.020758827948910593,0.13274920345926264
237,0.14818312155614455,1.0054400000000001,2.9126521356842052,0.02257700976709241,0.16736458807464727
238,0.11387304797282483,1.08544,0.40576842982090794,0.02439519158527423,0.20197997269003187
239,0.21421818241219093,1.16544,0.8337729649683001,0.026213373403456044,0.23659535730541648
240,0.06622775048937346,0.86144,1.2617775001156926,0.028031555221637867,0.2712107419208011
241,0.14443208545445912,0.94144,1.6897820352630846,0.029849737039819683,0.30582612653618574
242,0.21761908052930778,1.0214400000000001,2.117786570410477,0.010030052592036064,0.3404415111515704
243,0.31451209638141314,1.10144,2.5457911055578695,0.011848234410217881,0.37505689576695495
244,0.418343448975699,1.18144,2.9737956407052613,0.0136664162283997,0.4096722803823396
245,0.003786421574119375,0.87744,0.04764218612615114,0.015484598046581515,0.4442876649977242
246,0.1113789868159415,0.9574400000000001,0.47564672127354335,0.017302779864763335,0.47890304961310887
247,0.06144350541422472,1.0374400000000001,0.9036512564209357,0.01912096168294515,0.06618115612198452
248,0.15181247661233144,1.11744,1.3316557915683278,0.02093914350112697,0.10079654073736914
249,0.2469100209453574,1.19744,1.7596603267157203,0.02275732531930879,0.13541192535275376
250,0.03294374203583872,0.80128,2.1876648618631127,0.024575507137490606,0.1700273099681384
251,0.0950139011624222,0.8812800000000001,2.615669397010505,0.02639368895567243,0.20464269458352302
252,0.016211299598203388,0.96128,0.10878569114720718,0.028211870773854245,0.23925807919890762
253,0.10683004653190298,1.04128,0.5367902262945994,0.01019534184823441,0.27387346381429223
254,0.2041701455973779,1.12128,0.9647947614419917,0.01201352366641623,0.30848884842967683
255,0.07659972283612027,0.81728,1.392799296589384,0.013831705484598047,0.3431042330450615
256,0.15293853304041927,0.8972800000000001,1.8208038317367765,0.015649887302779865,0.37771961766044604
257,0.2433520358388664,0.97728,2.2488083668841687,0.01746806912096168,0.4123350022758307
258,0.34308846763990514,1.05728,2.676812902031561,0.0192862509391435,0.4469503868912153
259,0.17273859936379954,1.13728,0.16992919616826319,0.021104432757325316,0.48156577150659996
260,1.0036659304343159e-05,0.83328,0.5979337313156554,0.022922614575507136,0.06884387801547565
261,0.016040547079268136,0.91328,1.0259382664630476,0.024740796393688952,0.10345926263086028
262,0.08162545414672018,0.9932799999999999,1.4539428016104399,0.026558978211870775,0.13807464724624488
263,0.17064345817738769,1.07328,1.8819473367578325,0.02837716003005259,0.1726900318616295
264,0.2397531775108066,1.15328,2.309951871905225,0.010360631104432758,0.20730541647701412
265,0.09253959222942981,0.84928,2.737956407052617,0.012178812922614576,0.24192080109239872
266,0.024212226245795443,0.92928,0.23107270118931927,0.013996994740796393,0.2765361857077834
267,0.1105794942900552,1.00928,0.6590772363367116,0.01581517655897821,0.311151570323168
268,0.20833324554399146,1.08928,1.087081771484104,0.017633358377160027,0.3457669549385526
269,0.31230568380386226,1.16928,1.5150863066314963,0.019451540195341847,0.3803823395539372
270,0.1637607478402679,0.86528,1.9430908417788884,0.021269722013523663,0.41499772416932185
271,0.25543702276959973,0.94528,2.371095376926281,0.023087903831705482,0.44961310878470645
272,0.3562545778138972,1.02528,2.799099912073673,0.024906085649887298,0.48422849340009105
273,0.11309053342011632,1.10528,0.2922162062103753,0.02672426746806912,0.07150659990896677
274,0.20622768680331616,1.1852800000000001,0.7202207413577675,0.028542449286250937,0.1061219845243514
275,0.005341047215789735,0.8044800000000001,1.1482252765051597,0.010525920360631104,0.140737369139736
276,0.042409676812171004,0.88448,1.5762298116525524,0.012344102178812922,0.17535275375512066
277,0.11067201643802982,0.96448,2.0042343467999446,0.014162283996994741,0.20996813837050526
278,0.1965192009055619,1.04448,2.432238881947337,0.015980465815176557,0.24458352298588987
279,0.2925831369721642,1.12448,2.860243417094729,0.017798647633358377,0.2791989076012745
280,0.01337452419090146,0.82048,0.35335971123143134,0.019616829451540193,0.3138142922166591
281,0.07846742081411107,0.9004800000000001,0.7813642463788236,0.021435011269722012,0.34842967683204373
282,0.16701198171956033,0.98048,1.209368781526216,0.02325319308790383,0.38304506144742834
283,0.2667909828183622,1.06048,1.6373733166736082,0.025071374906085648,0.417660446062813
284,0.3735869472009682,1.14048,2.0653778518210006,0.026889556724267467,0.45227583067819754
285,0.21972400928553892,0.83648,2.493382386968393,0.028707738542449283,0.4868912152935822
286,0.025832643229546037,0.9164800000000001,2.921386922115785,0.010691209616829452,0.0741693218024579
287,0.028647562239645485,0.99648,0.41450321625248737,0.01250939143501127,0.10878470641784252
288,0.10948789123957237,1.0764799999999999,0.8425077513998795,0.014327573253193088,0.14340009103322715
289,0.20119574675469798,1.15648,1.270512286547272,0.016145755071374904,0.17801547564861175
290,0.05229814821620005,0.85248,1.6985168216946642,0.017963936889556723,0.21263086026399636
291,0.12252251851892931,0.93248,2.1265213568420567,0.019782118707738543,0.24724624487938096
292,0.20955056038645564,1.01248,2.554525891989449,0.02160030052592036,0.2818616294947657
293,0.30686099174251985,1.09248,2.982530427136841,0.023418482344102175,0.3164770141101502
294,0.17483324537823908,1.17248,0.056376972557730574,0.025236664162283994,0.3510923987255349
295,0.050757318422360365,0.86848,0.48438150770512284,0.027054845980465814,0.3857077833409195
296,0.14050406511930502,0.94848,0.912386042852515,0.02887302779864763,0.4203231679563041
297,0.23131145630277983,1.02848,1.3403905779999072,0.010856498873027799,0.4549385525716887
298,0.3362833835959654,1.10848,1.7683951131472997,0.012674680691209618,0.48955393718707335
299,0.22157030528034471,1.18848,2.196399648294692,0.014492862509391434,0.07683204369594902
300,0.014614836401267484,0.8076800000000001,2.6244041834420844,0.01631104432757325,0.11144742831133364
301,0.00015475383832419705,0.88768,0.11752047757878663,0.01812922614575507,0.14606281292671824
302,0.042005392429163735,0.96768,0.5455250127261789,0.01994740796393689,0.1806781975421029
303,0.12434619107591816,1.04768,0.9735295478735712,0.021765589782118705,0.2152935821574875
304,0.21929767463197458,1.12768,1.4015340830209635,0.02358377160030052,0.2499089667728721
305,0.07992016087496612,0.8236800000000001,1.829538618168356,0.025401953418482344,0.28452435138825677
306,0.15693949522532874,0.90368,2.257543153315748,0.02722013523666416,0.3191397360036413
307,0.24820146281600358,0.98368,2.6855476884631404,0.029038317054845976,0.353755120619026
308,0.10526010013491482,1.06368,0.17866398259984267,0.011021788129226147,0.3883705052344106
309,0.22810241316494484,1.14368,0.606668517747235,0.012839969947407964,0.4229858898497952
310,0.1048301602507759,0.83968,1.034673052894627,0.014658151765589782,0.4576012744651798
311,0.19466707371263064,0.91968,1.4626775880420193,0.0164763335837716,0.49221665908056444
312,0.06176230442320596,0.99968,1.890682123189412,0.01829451540195342,0.07949476558944014
313,0.14998592036448433,1.07968,2.318686658336804,0.020112697220135235,0.11411015020482476
314,0.24656770646543424,1.15968,2.7466911934841964,0.02193087903831705,0.1487255348202094
315,0.0016176559034416574,0.85568,0.23980748762089865,0.023749060856498867,0.183340919435594
316,0.046979989991484894,0.9356800000000001,0.667812022768291,0.02556724267468069,0.2179563040509786
317,0.12860171302899126,1.01568,1.095816557915683,0.027385424492862506,0.25257168866636326
318,0.22431096646137738,1.09568,1.5238210930630756,0.029203606311044322,0.28718707328174786
319,0.3056512096958347,1.1756799999999998,1.9518256282104678,0.011187077385424493,0.32180245789713247
320,0.15412324445358816,0.87168,2.3798301633578602,0.01300525920360631,0.3564178425125171
321,0.24160255970773648,0.95168,2.8078346985052525,0.01482344102178813,0.3910332271279017
